nan nan nan nan nan nan nan 2.399999999999999911e+00 nan nan nan nan nan nan 8.000000000000000444e-01 nan nan nan nan nan nan nan nan 5.799999999999999822e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.099999999999999645e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.480000000000000071e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan 2.489999999999999858e+01 nan nan nan nan nan nan 3.000000000000000000e+01 2.380000000000000071e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 1.889999999999999858e+01 nan 5.900000000000000355e+00 nan nan 4.650000000000000355e+00 nan nan nan nan nan nan nan nan 6.999999999999999556e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.700000000000000178e+00 nan nan nan nan nan nan nan 8.099999999999999645e+00 nan nan nan nan 1.209999999999999964e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.400000000000000355e+00 nan nan 2.280000000000000071e+01 nan nan nan nan 2.269999999999999929e+01 nan nan nan 1.980000000000000071e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan 1.600000000000000089e+00 nan nan 1.300000000000000044e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.200000000000000178e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.699999999999999956e+00 nan nan nan nan nan nan nan nan nan nan nan nan 1.019999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.050000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.600000000000000000e+01 nan nan 1.600000000000000000e+01 nan nan nan nan 2.169999999999999929e+01 2.169999999999999929e+01 nan nan nan nan nan nan nan nan nan nan 8.300000000000000711e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan 1.155000000000000071e+01 nan nan nan nan nan nan nan nan nan 7.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.199999999999999289e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.750000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.010000000000000142e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.599999999999999645e+00 nan nan nan nan nan nan nan 5.099999999999999645e+00 nan 5.500000000000000000e+00 nan nan nan nan nan nan nan nan nan 1.100000000000000089e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.600000000000000089e+00 nan nan nan nan nan nan nan 1.689999999999999858e+01 nan nan 2.230000000000000071e+01 nan nan 1.839999999999999858e+01 2.950000000000000000e+01 nan nan nan 6.709999999999999432e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan 1.419999999999999929e+01 1.350000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.039999999999999858e+01 2.010000000000000142e+01 2.789999999999999858e+01 nan nan nan nan nan nan 1.040000000000000036e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan 1.309999999999999964e+01 nan nan nan nan nan 1.300000000000000044e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.400000000000000355e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.799999999999999822e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.100000000000000000e+01 nan nan 1.969999999999999929e+01 nan nan nan 2.255000000000000071e+01 nan 2.330000000000000071e+01 nan 3.189999999999999858e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan 1.610000000000000142e+01 nan nan nan nan nan nan nan 5.500000000000000000e+00 nan nan nan 5.600000000000000000e+01 nan 1.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.699999999999999956e+00 nan nan nan nan 3.000000000000000000e+00 nan 5.700000000000000178e+00 3.399999999999999911e+00 nan nan nan nan nan nan 1.719999999999999929e+01 nan 3.920000000000000284e+01 2.319999999999999929e+01 nan 1.639999999999999858e+01 nan 2.000000000000000000e+01 nan 1.760000000000000142e+01 nan 2.310000000000000142e+01 3.910000000000000142e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 1.019999999999999929e+01 nan nan nan nan nan nan nan nan nan 7.709999999999999432e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.630000000000000071e+01 nan nan nan nan nan nan nan nan 1.100000000000000089e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999929e+01 3.200000000000000178e+00 nan nan nan nan nan nan nan nan nan nan 1.863333333333333286e+01 nan nan nan nan nan 5.560000000000000142e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 8.350000000000001421e+00 8.099999999999999645e+00 nan 5.099999999999999645e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.699999999999999956e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan 8.699999999999999289e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.500000000000000000e+00 2.100000000000000000e+01 nan nan 2.639999999999999858e+01 nan nan nan nan nan nan nan nan nan nan 1.459999999999999964e+01 nan nan nan nan nan nan nan nan 1.900000000000000000e+01 nan 1.359999999999999964e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.580000000000000071e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.699999999999999956e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.899999999999999911e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.810000000000000142e+01 nan 1.359999999999999964e+01 1.130000000000000071e+01 1.830000000000000071e+01 nan nan nan nan nan 3.339999999999999858e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 1.880000000000000071e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.700000000000000178e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.789999999999999858e+01 1.635000000000000142e+01 nan 1.285000000000000142e+01 3.789999999999999858e+01 nan nan nan nan 1.340000000000000036e+01 1.889999999999999858e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 3.250000000000000000e+01 nan nan nan 8.699999999999999289e+00 nan nan nan nan nan nan nan nan 2.219999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.269999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.699999999999999289e+00 nan nan 1.939999999999999858e+01 nan 3.520000000000000284e+01 nan nan 1.750000000000000000e+01 2.764999999999999858e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 1.800000000000000000e+01 2.425000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.199999999999999956e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.359999999999999964e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.650000000000000000e+01 nan nan nan nan nan nan 1.480000000000000071e+01 nan nan 1.230000000000000071e+01 1.140000000000000036e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 1.650000000000000000e+01 1.619999999999999929e+01 nan 5.849999999999999645e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.599999999999999645e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.699999999999999956e+00 nan nan nan nan nan nan nan nan nan nan 1.000000000000000000e+00 nan nan nan nan nan nan nan nan 2.799999999999999822e+00 nan nan nan nan nan nan nan nan nan nan nan 1.409999999999999964e+01 nan 1.519999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 1.130000000000000071e+01 1.789999999999999858e+01 nan nan 9.300000000000000711e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.300000000000000044e+00 nan 3.100000000000000089e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.299999999999999822e+00 nan nan nan nan nan nan nan 3.299999999999999822e+00 nan nan nan nan nan nan nan 8.800000000000000711e+00 nan nan 3.189999999999999858e+01 nan nan nan 6.299999999999999822e+00 nan 1.380000000000000071e+01 nan 1.700000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan 1.040000000000000036e+01 nan 2.399999999999999911e+00 nan 1.789999999999999858e+01 nan nan nan nan 1.340000000000000036e+01 nan nan nan nan nan nan nan nan nan nan nan nan 5.299999999999999822e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.000000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.600000000000000089e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.000000000000000000e+00 nan nan nan nan nan nan 1.699999999999999956e+00 nan nan nan nan nan nan 5.600000000000000000e+01 nan nan nan nan nan nan 1.030000000000000071e+01 nan nan nan nan nan nan nan 3.389999999999999858e+01 nan nan nan nan nan nan 1.190000000000000036e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 1.009999999999999964e+01 nan 1.669999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.250000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.119999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan 5.689999999999999858e+01 nan 1.699999999999999956e+00 nan nan nan nan nan nan nan nan nan nan nan nan 1.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.399999999999999911e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.346666666666666679e+01 nan nan nan nan nan nan 4.560000000000000142e+01 nan nan 1.925000000000000000e+01 2.469999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 6.599999999999999645e+00 nan 1.314999999999999858e+01 nan 1.119999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.399999999999999911e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.399999999999999911e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.099999999999999645e+00 nan 6.099999999999999645e+00 nan nan nan nan nan 6.099999999999999645e+00 nan nan nan nan nan nan nan nan 4.829999999999999716e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 1.769999999999999929e+01 nan 6.599999999999999645e+00 nan 1.764999999999999858e+01 1.050000000000000000e+01 1.059999999999999964e+01 1.509999999999999964e+01 nan nan nan nan 1.490000000000000036e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.500000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.899999999999999911e+00 nan nan nan nan 7.400000000000000355e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.129999999999999716e+01 nan nan nan nan nan nan nan nan nan nan nan nan 4.000000000000000000e+00 nan nan 2.839999999999999858e+01 nan 2.430000000000000071e+01 nan nan nan 3.550000000000000000e+01 3.370000000000000284e+01 nan 5.270000000000000284e+01 nan nan nan nan nan nan nan nan nan 5.045000000000000284e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan 2.060000000000000142e+01 nan nan nan nan nan nan nan nan nan 1.330000000000000071e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.199999999999999956e+00 nan nan nan 1.600000000000000089e+00 nan nan nan nan nan 2.100000000000000089e+00 nan nan nan nan 3.710000000000000142e+01 nan nan nan nan nan nan nan nan 1.009999999999999964e+01 2.200000000000000178e+00 nan nan nan nan nan 2.100000000000000089e+00 nan nan nan nan nan nan nan 1.919999999999999929e+01 nan nan nan nan nan nan nan nan nan nan 1.699999999999999956e+00 1.899999999999999911e+00 nan nan nan nan nan 1.600000000000000089e+00 1.800000000000000044e+00 1.800000000000000044e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.669999999999999929e+01 nan 3.229999999999999716e+01 nan 4.100000000000000000e+01 4.150000000000000000e+01 5.189999999999999858e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan 1.440000000000000036e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.500000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.190000000000000036e+01 nan nan nan nan nan nan nan 2.100000000000000089e+00 nan nan nan nan nan nan nan 4.200000000000000178e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.700000000000000178e+00 nan nan 2.500000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan 4.065000000000000568e+01 2.900000000000000000e+01 4.250000000000000000e+01 5.860000000000000142e+01 4.489999999999999858e+01 nan nan 2.319999999999999929e+01 nan 2.185000000000000142e+01 nan nan 2.500000000000000000e+01 2.235000000000000142e+01 4.220000000000000284e+01 4.389999999999999858e+01 nan nan nan nan nan nan 1.645000000000000284e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan 9.699999999999999289e+00 nan 1.530000000000000071e+01 nan nan nan nan nan nan nan nan nan nan nan nan 2.219999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan 1.159999999999999964e+01 nan nan nan 3.299999999999999822e+00 nan 2.600000000000000089e+00 nan nan nan nan 2.170000000000000284e+01 4.200000000000000178e+00 2.260000000000000142e+01 nan nan nan nan nan nan nan nan nan nan nan 9.300000000000000711e+00 6.500000000000000000e+00 nan nan nan nan 1.269999999999999929e+01 nan nan nan nan nan nan nan nan nan nan 8.599999999999999645e+00 nan 5.266666666666666607e+00 nan nan nan nan nan nan nan nan nan 1.899999999999999911e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan 2.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.925000000000000000e+01 nan nan 3.800000000000000000e+01 nan 3.270000000000000284e+01 nan nan nan 3.800000000000000000e+01 nan 2.185000000000000142e+01 nan nan nan 1.520000000000000107e+01 nan nan nan nan nan nan 5.400000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.700000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan 2.500000000000000000e+00 nan nan 1.259999999999999964e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.100000000000000089e+00 nan nan nan nan 1.699999999999999956e+00 nan 1.739999999999999858e+01 5.099999999999999645e+00 nan nan nan nan nan nan nan nan nan nan 7.599999999999999645e+00 nan nan nan nan nan 5.550000000000000000e+01 nan 2.200000000000000178e+00 nan nan nan nan nan nan nan nan nan 1.800000000000000000e+01 nan nan nan nan nan nan nan 5.160000000000000142e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.200000000000000178e+00 nan nan nan nan nan nan nan nan nan nan nan nan 7.300000000000000000e+01 6.820000000000000284e+01 nan nan nan nan nan nan 3.360000000000000142e+01 nan 3.299999999999999822e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.010000000000000000e+02 9.970000000000000284e+01 1.000000000000000000e+02 1.100000000000000000e+02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.900000000000000355e+00 7.120000000000000284e+01 nan nan 6.509999999999999432e+01 4.250000000000000000e+00 nan nan nan nan nan nan nan nan 2.899999999999999911e+00 nan nan 2.399999999999999911e+00 5.200000000000000178e+00 nan nan nan nan nan nan nan nan nan nan 1.700000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.575000000000000178e+00 nan nan nan 1.200000000000000000e+01 nan nan nan nan nan 2.100000000000000089e+00 nan nan nan nan nan nan nan nan 1.000000000000000000e+00 nan 9.000000000000000000e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.189999999999999858e+01 nan nan nan nan 1.869999999999999929e+01 nan nan 9.699999999999999289e+00 nan 2.805000000000000071e+01 1.369999999999999929e+01 2.864999999999999858e+01 nan 1.869999999999999929e+01 nan nan nan nan nan 8.340000000000000568e+01 nan nan nan nan nan nan nan nan nan nan nan 8.500000000000000000e+01 nan nan nan nan 9.400000000000000355e+00 nan nan nan nan 5.720000000000000284e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan 8.849999999999999645e+00 1.169999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.430000000000000071e+01 nan nan nan nan nan nan nan 1.839999999999999858e+01 nan nan nan nan nan nan nan 1.919999999999999929e+01 nan nan nan nan nan 1.869999999999999929e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan 7.500000000000000000e+00 nan nan nan nan 7.599999999999999645e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.119999999999999929e+01 nan 4.400000000000000355e+00 nan nan nan 1.600000000000000089e+00 1.699999999999999956e+00 nan nan nan nan nan 8.599999999999999645e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.610000000000000142e+01 3.775000000000000000e+01 3.720000000000000284e+01 6.200000000000000178e+00 nan nan nan nan nan nan 2.014999999999999858e+01 nan nan nan nan 3.279999999999999716e+01 nan nan nan nan 5.960000000000000142e+01 nan nan nan nan nan nan nan nan nan nan 8.370000000000000284e+01 nan 1.060000000000000000e+02 nan nan nan nan 6.420000000000000284e+01 1.450000000000000000e+01 nan 4.800000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
